symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
META,1min,25,5,0.7880756953944369,0.25718194254445964,28.55867259664728,0.7796610169491526,2924,118,83560,0.8284801602943108
META,1min,22,5,0.7816593886462883,0.27230193387398627,26.045865834633386,0.751004016064257,3206,166,83560,0.7961590250921479
META,1min,25,4,0.7741214706479789,0.29402803168799513,25.44254800365742,0.7967479674796748,3282,123,83560,0.7896694331062635
META,1min,20,5,0.7787305342006702,0.2761679479597871,24.690032534753033,0.7635327635327634,3382,234,83560,0.7841778943090782
META,1min,18,5,0.7785451197053407,0.28342541436464086,23.066040342636086,0.7707676130389064,3620,317,83560,0.7691675813921717
META,1min,16,5,0.7765309672929716,0.2841858037578288,21.78961106760637,0.7656840513983371,3832,441,83560,0.7563362516767195
META,1min,22,4,0.7813430059523809,0.3158482142857143,23.298074239464135,0.7094972067039106,3584,179,83560,0.7548817840946612
META,1min,25,3,0.7792105263157895,0.34789473684210526,21.973414056330615,0.7971014492753623,3800,138,83560,0.7476684682467926
META,1min,20,4,0.7741482262030207,0.3206006322444679,21.99631093544137,0.7574626865671642,3796,268,83560,0.7469748121297285
META,1min,14,5,0.78099173553719,0.2902284880894507,20.299294918550935,0.786036036036036,4114,592,83560,0.7463935563245044
META,1min,18,4,0.7723638180909546,0.31859070464767614,20.863784053986503,0.7862745098039216,4002,340,83560,0.7412604882505353
META,1min,12,5,0.787142208087233,0.2898682417083144,18.971370143149283,0.7882447665056361,4402,828,83560,0.7373430612198333
META,1min,16,4,0.7751088308457712,0.32299440298507465,19.47189176580359,0.7472222222222221,4288,480,83560,0.7230779775915608
META,1min,10,5,0.7798622821810005,0.2919477234401349,17.603837233818258,0.77426511369939,4744,1202,83560,0.7202070111649967
META,1min,14,4,0.7839316987740806,0.3222416812609457,18.281366323626013,0.7748031496062993,4568,635,83560,0.7200695504005277
META,1min,22,3,0.7788697788697788,0.35823095823095824,20.515114278692554,0.714759535655058,4070,201,83560,0.7198480417782638
META,1min,12,4,0.7845995893223819,0.3240246406570842,17.147874306839185,0.7965269913174783,4870,883,83560,0.7131936633692372
META,1min,20,3,0.7737985919804101,0.3755739210284665,19.16785304247991,0.761904761904762,4356,301,83560,0.7090153683380989
META,1min,18,3,0.7771014492753623,0.3695652173913043,18.15068493150685,0.7814910025706941,4600,389,83560,0.7057072840698637
META,1min,8,5,0.7838807097017743,0.30445451113627786,15.763073437794977,0.786793508673755,5298,1787,83560,0.7042521457167006
META,1min,10,4,0.7869389813414019,0.3269667170953101,15.792509930017022,0.7729323308270676,5288,1330,83560,0.6978729969762806
META,1min,25,2,0.7773593265396544,0.4175897208684094,18.49700864170175,0.7756813417190775,4514,159,83560,0.6959516521034029
META,1min,16,3,0.7787816563997262,0.37207392197125255,17.144177449168208,0.7589058524173028,4870,524,83560,0.6934695337298293
META,1min,14,3,0.7867286341337465,0.37335398915569323,16.17102459810188,0.7742085661080074,5164,716,83560,0.6897074754109417
META,1min,12,3,0.7918007388869026,0.37987129066857345,14.928124441265869,0.7916244511989192,5594,987,83560,0.6815855355080013
META,1min,8,4,0.7820985584981561,0.3441166610794502,13.997820620284996,0.788308835952019,5966,1973,83560,0.678487293177386
META,1min,22,2,0.7765710382513661,0.4311475409836066,17.109448657511784,0.7396694214876033,4880,242,83560,0.6747379353291441
META,1min,10,3,0.7896424301706336,0.3844147375285295,13.614055111690853,0.7819397993311038,6134,1495,83560,0.6667383256009333
META,1min,20,2,0.7758843273947843,0.43938807126258717,16.168119310478403,0.7168059424326834,5164,359,83560,0.6607676213529518
META,1min,18,2,0.7807687643991755,0.44616224081484174,15.185737675095506,0.7694013303769403,5498,451,83560,0.6600732613934948
META,1min,16,2,0.7823616320036368,0.45209682918513466,14.232907075873827,0.7736156351791531,5866,614,83560,0.6514382720278532
META,1min,8,3,0.7847891712922387,0.39687408705813615,12.203067932797662,0.7903469079939668,6846,2210,83560,0.6508342615874134
META,1min,14,2,0.7827667308103484,0.4506093649775497,13.390697674418604,0.771531100478469,6236,836,83560,0.6442666186191315
