left_bars,right_bars,bounce_rate,interaction_rate,density_score,composite_score,total_levels,total_bounces,total_breaks,bars_tested
10,2,0.6883314329152413,0.8338263257975914,0.0,0.525480470905374,9466,5433,2460,84428
9,2,0.6887164179104478,0.8330846513478564,0.0,0.5254119625685361,10053,5768,2607,84428
8,2,0.6881684115726668,0.8321311475409836,0.0,0.5249067088913618,10675,6113,2770,84428
7,2,0.687936507936508,0.8304042179261862,0.0,0.524295868552459,11380,6501,2949,84428
6,2,0.6886847762360758,0.8292682926829268,0.0,0.5242543982993083,12341,7048,3186,84428
5,2,0.6888059037965679,0.8269244908462613,0.0,0.5235997087725055,13601,7747,3500,84428
4,2,0.68760489091345,0.8234403790471176,0.0,0.5220740700795153,15196,8604,3909,84428
10,3,0.6963625154130703,0.8070655554173405,0.0,0.5206646727904303,8039,4518,1970,84428
9,3,0.6961141027506913,0.8057933622610531,0.0,0.5201836497785924,8527,4783,2088,84428
3,2,0.6888623259738433,0.8153881435615181,0.0,0.5201613734579928,17442,9797,4425,84428
8,3,0.6960999725350179,0.8049966836170683,0.0,0.5199389940991277,9046,5069,2213,84428
7,3,0.6961845836555813,0.8037712391214256,0.0,0.5196052051986602,9652,5401,2357,84428
6,3,0.695915459510805,0.8031661262635895,0.0,0.5193160216833989,10486,5861,2561,84428
5,3,0.6958455363922335,0.8001909556462112,0.0,0.5183955012507567,11521,6415,2804,84428
4,3,0.6967357310398749,0.7974436910607123,0.0,0.5179273997341636,12831,7129,3103,84428
3,3,0.6975983472497203,0.7899496804025568,0.0,0.5160242430206552,14706,8104,3513,84428
10,4,0.6997167138810199,0.7832478158369158,0.0,0.5148610303034827,7211,3952,1696,84428
9,4,0.6995643431635389,0.7811518324607329,0.0,0.5141712870036355,7640,4175,1793,84428
8,4,0.6995253164556962,0.7801505986915196,0.0,0.5138553061897344,8101,4421,1899,84428
7,4,0.6998662107923295,0.7793095458758109,0.0,0.513739348079675,8632,4708,2019,84428
6,4,0.6987390350877193,0.7794871794871795,0.0,0.5133417678812415,9360,5098,2198,84428
5,4,0.6990717511289514,0.7775285282356383,0.0,0.512887258922272,10253,5573,2399,84428
4,4,0.6982993197278912,0.7744994731296101,0.0,0.5116695698300395,11388,6159,2661,84428
3,4,0.699223868561637,0.7620400952454106,0.0,0.508301575998278,13019,6937,2984,84428
10,5,0.6962226640159046,0.7624677883886615,0.0,0.5072294021229602,6597,3502,1528,84428
7,5,0.6974410436527847,0.7585638162902817,0.0,0.5065455623481984,7882,4170,1809,84428
8,5,0.6968833481745325,0.7591941590048675,0.0,0.5065115869712733,7396,3913,1702,84428
9,5,0.6953242835595776,0.7601031814273431,0.0,0.5061606678520341,6978,3688,1616,84428
6,5,0.6965389369592089,0.7582893966022262,0.0,0.5061023937643514,8535,4508,1964,84428
5,5,0.6974671006084618,0.7568812252329442,0.0,0.506051207813268,9337,4929,2138,84428
4,5,0.6985615206781403,0.7518346852066435,0.0,0.5049750138332492,10356,5439,2347,84428
10,6,0.6981298129812982,0.7445937090432503,0.0,0.5026300379054944,6104,3173,1372,84428
7,6,0.6989088218975402,0.7413958590429178,0.0,0.5019822864718915,7293,3779,1628,84428
8,6,0.6978530628323814,0.7414926245070834,0.0,0.5015890124850776,6847,3543,1534,84428
6,6,0.6981681218969354,0.7405857740585774,0.0,0.5014429809763474,7887,4078,1763,84428
3,5,0.6994848311390955,0.7385643020207998,0.0,0.5013632230618782,11827,6110,2625,84428
9,6,0.6968874033841654,0.7419404835709857,0.0,0.5013371064249619,6452,3336,1451,84428
5,6,0.6987875925051173,0.7372025536854324,0.0,0.5006758031076767,8615,4438,1913,84428
4,6,0.6990807239299052,0.7299224156007549,0.0,0.4986090142521885,9538,4867,2095,84428
10,7,0.6990896022999521,0.726544821583986,0.0,0.49759928739517667,5745,2918,1256,84428
7,7,0.6994964753272911,0.7237609329446064,0.0,0.49692687001429836,6860,3473,1492,84428
9,7,0.6986581760291107,0.7242628891451162,0.0,0.4967421371551791,6071,3072,1325,84428
8,7,0.6986506746626686,0.7237637575569679,0.0,0.4965893971321578,6451,3262,1407,84428
6,7,0.6989146706586826,0.721090271218459,0.0,0.49589294962901076,7411,3735,1609,84428
3,6,0.7010799691437387,0.7158766682006442,0.0,0.49519498811768875,10865,5453,2325,84428
10,8,0.7050715214564369,0.7099335302806499,0.0,0.49500866766676976,5416,2711,1134,84428
5,7,0.6991364421416235,0.7168503157112789,0.0,0.4947096715700331,8077,4048,1742,84428
9,8,0.7040513833992095,0.7074449493184202,0.0,0.4938540381552098,5722,2850,1198,84428
7,8,0.7033953997809419,0.7062190594059405,0.0,0.49322387773415893,6464,3211,1354,84428
8,8,0.7027719543442814,0.7070158102766798,0.0,0.49321352482071656,6072,3017,1276,84428
4,7,0.6993195125811046,0.7078525820544416,0.0,0.49208357964877425,8927,4419,1900,84428
6,8,0.7023833774699532,0.7031943847586306,0.0,0.4919116664155705,6981,3448,1461,84428
5,8,0.7018434913468774,0.699105733824303,0.0,0.4904691166860419,7604,3731,1585,84428
4,8,0.7034613397623558,0.6909804854831033,0.0,0.4886786815498733,8404,4085,1722,84428
3,7,0.7017469109501491,0.6931482575310101,0.0,0.4886432416393627,10158,4941,2100,84428
3,8,0.7055546959616277,0.675975316389499,0.0,0.48501447330150077,9561,4560,1903,84428
