bb_length,bb_mult,kc_mult,fire_accuracy,touch_reversal,squeeze_whipsaw,avg_squeeze_dur,squeeze_freq,total_fires,total_touches,total_squeezes,composite_score,bars_tested
20,2.5,1.8,0.8424947145877378,0.589307249095538,0.3600844772967265,9.164730728616684,30.304,946,7463,947,0.7595474406593575,31250
25,2.2,2.0,0.8571428571428571,0.575459487444991,0.3711734693877551,13.857324840764331,25.12,784,7726,785,0.758214361657166,31250
25,1.8,1.2,0.8491921005385996,0.5691878367975366,0.3548387096774194,7.897849462365591,17.856,557,10392,558,0.7573234065652651,31250
25,1.5,1.0,0.8491921005385996,0.5672825376062786,0.3548387096774194,7.897849462365591,17.856,557,12232,558,0.7568470817674505,31250
25,2.2,1.8,0.8571428571428571,0.575459487444991,0.3782312925170068,11.471467391304348,23.552,735,7726,736,0.7564499058748531,31250
20,1.8,1.2,0.8402298850574713,0.574239417989418,0.35706084959816303,8.072330654420206,27.872,870,12096,871,0.7563636076150551,31250
22,2.5,1.8,0.8404761904761905,0.5762987012987013,0.361474435196195,8.772889417360286,26.912,840,6776,841,0.7558489236684837,31250
20,2.2,1.5,0.8377483443708609,0.5834484223945607,0.36604189636163176,8.305402425578832,29.024,906,9413,907,0.7556761348194905,31250
25,2.2,1.5,0.8537005163511188,0.575459487444991,0.37800687285223367,8.22508591065292,18.624,581,7726,582,0.7554733085535249,31250
18,2.2,1.5,0.8416119962511716,0.5875463595549483,0.34831460674157305,8.408239700374532,34.176,1067,10246,1068,0.7553315370786952,31250
25,2.5,1.2,0.8904761904761904,0.5681970509383378,0.3,5.09047619047619,6.72,210,5968,210,0.7550968817822035,31250
25,2.0,1.8,0.8514724711907811,0.5723486951693504,0.3738796414852753,13.59846547314578,25.024,781,9005,782,0.755059004778253,31250
20,1.5,1.0,0.8402298850574713,0.5672121775173301,0.35706084959816303,8.072330654420206,27.872,870,13993,871,0.7546067974970331,31250
22,2.2,1.5,0.8348271446862996,0.5790866214195329,0.3631713554987212,8.007672634271099,25.024,781,8693,782,0.7544269598860928,31250
18,2.5,1.5,0.8421052631578947,0.5990291262135923,0.35085836909871243,6.969957081545064,29.824,931,8240,932,0.754373839041539,31250
20,2.0,1.5,0.8442367601246106,0.5803239017125837,0.3703319502074689,9.99792531120332,30.848,963,10744,964,0.7543556825803286,31250
