symbol,timeframe,base_length,step_mult,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,squeeze_accuracy,total_flips,total_squeezes,bars_tested,composite_score
NVDA,1min,16,1.8,3,0.7800925925925926,0.10743464052287582,47.29832447895382,0.17035775127768313,2448,1761,115882,0.7717274099683409
NVDA,1min,15,1.8,3,0.7859803139132748,0.10375099760574621,46.20319361277445,0.1629979035639413,2506,1908,115882,0.7678166228491081
NVDA,1min,16,1.7,3,0.7789272030651341,0.11685823754789272,44.36259103104638,0.16137165910237014,2610,1983,115882,0.7520985993202426
NVDA,1min,14,1.8,3,0.7757483510908169,0.1126331811263318,44.057480015226496,0.16404715127701375,2628,2036,115882,0.7508308944295548
NVDA,1min,15,1.7,3,0.7758189547386847,0.11065266316579145,43.42926829268293,0.1690340909090909,2666,2112,115882,0.7487783005775642
NVDA,1min,13,1.8,3,0.7826404084609774,0.11269146608315099,42.24005837285662,0.1598360655737705,2742,2196,115882,0.7429907174985506
NVDA,1min,14,1.7,3,0.7841648590021691,0.12075198843094721,41.87341772151899,0.16143299425033172,2766,2261,115882,0.7398107682607934
NVDA,1min,16,1.6,3,0.7768875940762321,0.11798980335032774,42.178506375227684,0.16191768430574402,2746,2211,115882,0.7396395517492823
NVDA,1min,15,1.6,3,0.7773851590106008,0.11130742049469965,40.92612230470131,0.1499375260308205,2830,2401,115882,0.7330676708377379
NVDA,1min,12,1.8,3,0.7819618781961877,0.11854951185495119,40.38402511335891,0.16082735331363446,2868,2369,115882,0.7316271651640265
NVDA,1min,16,1.5,3,0.7815612694000463,0.11396803335649756,40.24330900243309,0.1542426645519429,2878,2522,115882,0.7309008493908303
NVDA,1min,13,1.7,3,0.7786620530565167,0.11591695501730104,40.07649705780547,0.15305280528052806,2890,2424,115882,0.7283387132343287
NVDA,1min,14,1.6,3,0.7742935906271536,0.11440385940730531,39.91037573250603,0.15304902351534475,2902,2509,115882,0.7263094072285924
NVDA,1min,11,1.8,3,0.7743624772313297,0.11270491803278689,39.556200888281516,0.15378579835229503,2928,2549,115882,0.7249967427313038
NVDA,1min,12,1.7,3,0.7767697132616487,0.10685483870967742,38.91798319327731,0.1519756838905775,2976,2632,115882,0.7236569148767552
NVDA,1min,10,1.8,3,0.7743100300802839,0.1020006559527714,38.009186351706035,0.15509915014164305,3049,2824,115882,0.7196745552629187
NVDA,1min,15,1.5,3,0.7773007485689124,0.11294583883751651,38.249091509745625,0.15163934426229508,3028,2684,115882,0.7187340827131321
NVDA,1min,16,1.4,3,0.7825732710558991,0.1172077922077922,37.628126014939916,0.15299411561093804,3080,2890,115882,0.7164350180372889
NVDA,1min,11,1.7,3,0.7742848605005562,0.10853220006538085,37.884892086330936,0.14870538838348496,3059,2858,115882,0.7164168259117881
NVDA,1min,13,1.6,3,0.7755819060166886,0.1152832674571805,38.148599670510706,0.1472211998527788,3036,2717,115882,0.7163542493887568
NVDA,1min,14,1.5,3,0.7791132136081241,0.11571056062581486,37.77535050537985,0.15043327556325822,3068,2885,115882,0.7159923495112922
NVDA,1min,12,1.6,3,0.7758335743891194,0.11017770597738287,37.44408532643827,0.1510840108401084,3095,2952,115882,0.7145743646756135
NVDA,1min,9,1.8,3,0.7715889145986075,0.10686057540309832,36.63788741302973,0.15305134000645787,3163,3097,115882,0.7099518764831398
NVDA,1min,15,1.4,3,0.7770019840026317,0.1169609079445145,36.5364238410596,0.15650741350906094,3172,3036,115882,0.7093034828597763
