symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
AMD,1hr,25,5,0.7444005270092227,0.2648221343873518,30.988095238095237,0.9444444444444445,253,12,7851,0.8360013175230565
AMD,1hr,18,5,0.7868080094228503,0.21908127208480566,27.70212765957447,0.9074074074074074,283,36,7851,0.8302136773910052
AMD,1hr,20,5,0.7757125154894672,0.24535315985130113,29.149253731343283,0.875,269,24,7851,0.8265760264393599
AMD,1hr,22,5,0.7686274509803921,0.25098039215686274,30.755905511811022,0.7962962962962963,255,18,7851,0.8238457370943251
AMD,1hr,25,4,0.7596034696406444,0.275092936802974,29.138059701492537,0.8717948717948719,269,13,7851,0.8129318378083844
AMD,1hr,25,3,0.769656699889258,0.32558139534883723,26.026666666666667,0.9555555555555556,301,15,7851,0.791290937409727
AMD,1hr,22,4,0.7766323024054983,0.3024054982817869,26.93793103448276,0.8405797101449276,291,23,7851,0.7896317251824361
AMD,1hr,20,4,0.7693989071038252,0.28852459016393445,25.69736842105263,0.8571428571428571,305,28,7851,0.7830463552367627
AMD,1hr,16,5,0.7904761904761904,0.2698412698412698,24.898089171974522,0.7901234567901234,315,54,7851,0.7785930477523225
AMD,1hr,12,5,0.8084914182475158,0.24119241192411925,21.255434782608695,0.8793103448275862,369,116,7851,0.7760510945476344
AMD,1hr,14,5,0.8150346191889218,0.26112759643916916,23.273809523809526,0.7479674796747968,337,82,7851,0.7699394578825595
AMD,1hr,18,4,0.7760577915376677,0.29721362229102166,24.26086956521739,0.7954545454545454,323,44,7851,0.7623623413049566
AMD,1hr,22,3,0.7573011077542801,0.338368580060423,23.669696969696968,0.9135802469135802,331,27,7851,0.7584582652770882
AMD,1hr,10,5,0.8020050125313283,0.2606516290726817,19.655778894472363,0.8506493506493507,399,154,7851,0.751711492428958
AMD,1hr,20,3,0.7646493756003844,0.3285302593659942,22.57514450867052,0.8777777777777778,347,30,7851,0.7492889417494135
AMD,1hr,14,4,0.8034632034632034,0.3116883116883117,20.361979166666668,0.8148148148148149,385,90,7851,0.7397848596344323
AMD,1hr,12,4,0.8144578313253011,0.3156626506024096,18.891304347826086,0.8732782369146005,415,121,7851,0.73954407078642
AMD,1hr,16,4,0.7808219178082192,0.32054794520547947,21.475274725274726,0.7611111111111111,365,60,7851,0.7305715848792987
AMD,1hr,25,2,0.7662100456621005,0.38082191780821917,21.45054945054945,0.8627450980392156,365,17,7851,0.7254345605369605
AMD,1hr,18,3,0.7798742138364779,0.353099730458221,21.11081081081081,0.8014184397163119,371,47,7851,0.7252076871818274
AMD,1hr,10,4,0.8033998521803399,0.3082039911308204,17.384444444444444,0.8493975903614457,451,166,7851,0.7217995814792458
AMD,1hr,8,5,0.7904761904761904,0.2813186813186813,17.23568281938326,0.8060909850383536,455,210,7851,0.7163014851250384
AMD,1hr,14,3,0.7983063895304081,0.36027713625866054,18.099537037037038,0.8640776699029127,433,103,7851,0.7149696864205628
AMD,1hr,16,3,0.8003341687552213,0.3609022556390977,19.64070351758794,0.7546296296296297,399,72,7851,0.7115394599867604
AMD,1hr,12,3,0.8005759539236861,0.3434125269978402,16.928571428571427,0.8406862745098039,463,136,7851,0.7070245780870851
